id,category_num
368454,67.0
443662,54.0
273365,95.0
236111,73.0
195507,151.0
387641,25.0
129886,17.0
219378,25.0
267336,90.0
316666,68.0
415678,110.0
269697,68.0
406422,40.0
394803,14.0
467156,14.0
188111,73.0
301936,73.0
361395,92.0
139516,76.0
304146,40.0
148138,110.0
209524,153.0
188636,68.0
415412,76.0
237415,93.0
153695,150.0
152048,14.0
80829,24.0
470397,72.0
446483,72.0
401241,154.0
194201,58.0
138058,69.0
65597,90.0
309239,93.0
74975,40.0
464676,27.0
17984,100.0
83778,18.0
225963,40.0
159099,15.0
295968,69.0
89608,143.0
54953,24.0
156181,92.0
320615,91.0
17872,128.0
229763,10.0
232730,81.0
480917,92.0
283326,40.0
118835,61.0
418895,92.0
319494,151.0
353625,25.0
69925,65.0
359808,25.0
225059,54.0
365832,25.0
349055,36.0
190000,119.0
43438,80.0
85048,69.0
374605,110.0
160711,69.0
122261,68.0
6188,35.0
467179,55.0
140591,114.0
288554,80.0
405285,66.0
174247,7.0
352146,36.0
4841,51.0
316197,132.0
451731,14.0
120772,63.0
475329,125.0
3008,78.0
33608,150.0
413820,25.0
389106,51.0
322293,14.0
109369,68.0
271223,40.0
93468,15.0
205106,123.0
77355,15.0
166194,3.0
2459,23.0
78148,57.0
222987,28.0
394581,119.0
401643,15.0
264610,69.0
397605,2.0
252106,69.0
457192,121.0
71006,93.0
166089,25.0
232119,79.0
249335,96.0
439686,28.0
212903,9.0
130057,85.0
181056,39.0
76632,90.0
362477,25.0
198142,100.0
274265,10.0
26984,15.0
193987,15.0
120046,70.0
48335,23.0
311036,93.0
468317,7.0
93738,148.0
33988,10.0
336088,9.0
206400,150.0
325452,76.0
295660,55.0
69724,70.0
396295,68.0
214643,73.0
65517,74.0
364628,2.0
237115,9.0
283510,61.0
70320,53.0
254171,60.0
471430,65.0
122255,24.0
441011,69.0
398950,68.0
306074,90.0
361755,6.0
388776,79.0
450014,76.0
242820,143.0
392666,49.0
388319,3.0
345841,76.0
357014,9.0
83502,30.0
206399,5.0
83306,112.0
459504,79.0
487189,2.0
138869,154.0
332890,114.0
449475,150.0
19588,16.0
8015,69.0
357450,25.0
18559,154.0
222174,7.0
169986,14.0
305337,4.0
138799,68.0
231373,65.0
383814,5.0
379824,4.0
47850,95.0
391605,76.0
49379,93.0
184380,108.0
246194,18.0
485333,138.0
249253,25.0
10477,15.0
9202,9.0
191150,119.0
218073,125.0
20247,154.0
71071,150.0
189054,68.0
454300,62.0
133320,92.0
27178,22.0
339920,123.0
437911,10.0
325626,24.0
296991,12.0
113121,69.0
315312,91.0
175537,4.0
453638,10.0
115130,123.0
207856,25.0
308264,40.0
253542,96.0
316339,109.0
333449,25.0
440639,10.0
388883,10.0
213414,87.0
335046,25.0
390925,115.0
457214,40.0
339861,16.0
178145,40.0
252638,81.0
388058,72.0
247273,143.0
120760,73.0
436603,85.0
455208,112.0
349583,100.0
416318,92.0
279778,45.0
298387,26.0
167346,100.0
244307,10.0
304627,68.0
411876,39.0
352983,5.0
288371,76.0
161920,92.0
422800,19.0
380001,61.0
179324,76.0
252203,41.0
27258,62.0
260307,23.0
231415,9.0
63905,10.0
205490,44.0
108595,129.0
435560,65.0
365836,68.0
348950,70.0
466625,79.0
202543,150.0
482999,153.0
157064,39.0
11829,95.0
221390,119.0
231638,95.0
250922,73.0
110556,10.0
311176,128.0
317206,84.0
348750,36.0
72453,92.0
299884,39.0
79457,70.0
112158,25.0
242566,70.0
172073,65.0
266729,80.0
127656,90.0
7386,51.0
434987,58.0
282737,126.0
276651,71.0
162380,5.0
154151,7.0
451883,55.0
209211,9.0
447525,128.0
37632,154.0
300206,80.0
445383,80.0
9806,107.0
102546,3.0
110960,20.0
346160,25.0
228355,123.0
168646,90.0
143372,54.0
194049,10.0
254530,65.0
97601,119.0
48201,99.0
168396,25.0
295029,76.0
140182,150.0
398093,125.0
44022,72.0
118125,5.0
426213,7.0
113285,10.0
94254,99.0
270032,15.0
246287,78.0
366661,40.0
68658,51.0
104406,75.0
390256,76.0
101144,108.0
242158,80.0
181509,90.0
344289,80.0
114974,82.0
23410,24.0
134565,116.0
352314,54.0
1334,116.0
448356,55.0
90510,14.0
104498,68.0
349024,154.0
328355,25.0
39064,153.0
365797,40.0
205352,99.0
430499,99.0
294077,88.0
363668,79.0
33850,85.0
68476,68.0
297708,91.0
339419,154.0
99725,40.0
418804,25.0
257934,68.0
482585,112.0
443961,7.0
423078,5.0
29428,150.0
183179,14.0
188564,65.0
172557,65.0
279259,66.0
290158,68.0
91347,11.0
270116,107.0
156221,134.0
212920,75.0
368320,92.0
383533,126.0
217077,73.0
201507,90.0
420298,9.0
222241,123.0
93612,90.0
70046,9.0
72943,73.0
440167,23.0
88008,73.0
183980,25.0
212545,154.0
199203,89.0
322073,71.0
142805,116.0
397885,123.0
421462,9.0
475373,80.0
179711,8.0
132351,25.0
243115,25.0
405004,154.0
272103,63.0
44681,84.0
184315,9.0
439537,16.0
365535,69.0
158845,68.0
43977,9.0
315685,123.0
204242,90.0
178259,23.0
32328,25.0
240851,76.0
351802,90.0
351833,23.0
117917,10.0
194554,126.0
197287,40.0
392475,150.0
310414,93.0
198342,125.0
36699,24.0
443652,83.0
439700,154.0
422456,76.0
125750,63.0
458382,126.0
132887,24.0
307127,36.0
459693,75.0
200799,23.0
401544,54.0
237413,65.0
412138,40.0
449290,36.0
142610,51.0
235921,18.0
151281,100.0
224603,10.0
443522,40.0
158262,36.0
444960,119.0
279703,80.0
209651,3.0
265279,25.0
190467,68.0
230144,4.0
105465,23.0
284790,40.0
458722,40.0
271418,25.0
38440,2.0
162668,119.0
45402,62.0
142521,96.0
233261,40.0
212090,25.0
262873,67.0
307342,119.0
314549,60.0
391527,76.0
245312,92.0
67516,73.0
233666,25.0
485843,62.0
212226,92.0
327207,32.0
133543,65.0
144904,73.0
143491,40.0
28326,62.0
460670,99.0
32004,12.0
13097,5.0
9580,85.0
322689,60.0
398217,7.0
157273,9.0
94959,39.0
334716,69.0
128137,132.0
192878,90.0
129274,65.0
315338,151.0
153073,51.0
352883,20.0
123979,114.0
336127,32.0
176916,72.0
432524,61.0
248386,9.0
129788,75.0
259119,62.0
244380,68.0
62848,25.0
73220,4.0
67458,7.0
27675,69.0
193314,69.0
400432,73.0
485207,93.0
93711,39.0
301922,41.0
101134,72.0
54601,10.0
62513,25.0
459109,40.0
276034,53.0
331492,150.0
437454,5.0
482501,5.0
456380,5.0
314713,70.0
185474,110.0
442972,114.0
481677,125.0
473749,150.0
93143,132.0
427824,73.0
461751,18.0
356339,154.0
290864,69.0
257189,10.0
172128,69.0
461885,93.0
180336,24.0
322392,65.0
173047,79.0
238813,81.0
158809,69.0
288187,5.0
166821,76.0
291611,3.0
465099,54.0
376690,70.0
461248,92.0
208024,68.0
117371,39.0
162412,92.0
100612,61.0
286487,118.0
11871,5.0
102932,68.0
481065,25.0
11595,10.0
248242,72.0
402627,68.0
37947,90.0
195127,65.0
23540,125.0
169995,80.0
79391,95.0
144366,70.0
107084,68.0
157989,76.0
472113,12.0
451943,150.0
348821,6.0
327820,2.0
364952,68.0
266931,7.0
302191,125.0
67395,10.0
248971,10.0
186081,18.0
27152,79.0
120124,6.0
161530,28.0
443410,7.0
159142,24.0
254415,9.0
361877,80.0
184940,25.0
250739,49.0
172850,25.0
279201,35.0
41577,76.0
94410,108.0
109561,150.0
224649,68.0
292252,6.0
127860,73.0
369937,58.0
359777,9.0
359112,25.0
44721,3.0
315350,25.0
250187,93.0
68753,24.0
457833,61.0
194337,10.0
146836,10.0
401429,125.0
78792,93.0
214499,63.0
486152,69.0
281190,150.0
163226,40.0
48961,66.0
265654,12.0
93447,135.0
290475,69.0
412048,154.0
160340,70.0
486697,68.0
215867,125.0
226085,81.0
320085,40.0
271701,13.0
195108,63.0
421809,25.0
437197,107.0
357870,150.0
64425,40.0
168356,62.0
134962,25.0
265098,40.0
4035,40.0
33418,80.0
473394,128.0
13882,60.0
340702,150.0
81023,13.0
158147,24.0
148340,62.0
96574,10.0
444966,5.0
256896,92.0
178068,4.0
75166,70.0
67996,116.0
219678,125.0
143296,81.0
310983,74.0
249016,150.0
2170,33.0
383656,40.0
417874,62.0
171225,14.0
452846,118.0
422692,38.0
224055,62.0
374302,71.0
40622,119.0
403221,31.0
307851,39.0
272062,35.0
231182,40.0
461464,68.0
81484,68.0
297291,119.0
337594,51.0
215758,102.0
161122,125.0
476207,40.0
469050,70.0
207340,73.0
241036,24.0
44598,110.0
197519,69.0
141729,25.0
234149,76.0
258549,72.0
398916,70.0
64388,68.0
59192,92.0
158590,55.0
81526,40.0
38517,25.0
175908,27.0
235599,25.0
464210,63.0
133058,84.0
331466,91.0
33254,25.0
332072,73.0
186938,16.0
111259,93.0
333043,76.0
82738,70.0
210991,107.0
155690,150.0
259013,72.0
260445,39.0
121369,86.0
328465,150.0
150043,25.0
333781,76.0
322183,25.0
185314,151.0
319460,25.0
167556,23.0
271305,68.0
281956,150.0
394960,18.0
182581,24.0
214427,81.0
474474,4.0
391003,10.0
97928,51.0
166634,92.0
334447,107.0
378568,150.0
302788,154.0
425843,40.0
216414,61.0
145683,40.0
335629,63.0
23100,9.0
216141,15.0
31141,69.0
483696,39.0
268245,6.0
136291,16.0
345904,123.0
399833,96.0
83785,72.0
485949,70.0
261351,25.0
333815,6.0
156194,128.0
476354,70.0
15276,5.0
171354,39.0
202608,93.0
142735,25.0
446691,25.0
418352,37.0
479323,62.0
339617,23.0
132603,144.0
365432,81.0
197522,40.0
118059,108.0
350022,7.0
52364,93.0
367596,6.0
230142,10.0
407029,78.0
279965,46.0
363237,31.0
287257,39.0
296414,65.0
273734,93.0
220373,70.0
461963,7.0
267940,89.0
162901,153.0
321473,107.0
181240,51.0
103191,27.0
159090,70.0
144941,72.0
232428,79.0
170936,79.0
16375,126.0
120275,14.0
263120,82.0
428418,137.0
36963,81.0
382106,45.0
210587,90.0
443400,93.0
414997,8.0
426700,40.0
32962,150.0
429548,81.0
446227,92.0
224677,154.0
268052,68.0
205326,4.0
480999,13.0
478125,9.0
20577,25.0
345406,151.0
8044,90.0
326579,81.0
193738,9.0
217107,92.0
199764,26.0
108138,6.0
76564,150.0
143566,154.0
47416,113.0
427550,4.0
443161,69.0
122913,28.0
276374,119.0
95749,68.0
103431,7.0
90355,81.0
220452,27.0
290283,119.0
295724,150.0
320182,25.0
239121,39.0
160636,81.0
463993,25.0
283830,7.0
463079,150.0
150274,24.0
372216,37.0
346105,3.0
115023,150.0
163488,150.0
390513,67.0
171052,65.0
312108,9.0
102361,2.0
439197,107.0
95475,144.0
373078,63.0
476498,69.0
352853,150.0
159529,40.0
291712,41.0
115246,126.0
243850,24.0
421995,50.0
443012,68.0
341915,2.0
163557,3.0
159777,68.0
263063,15.0
97617,4.0
395419,68.0
147036,62.0
117724,93.0
131630,63.0
235531,7.0
270750,84.0
65826,22.0
95930,36.0
388263,25.0
413116,138.0
179045,40.0
487757,40.0
414400,74.0
4498,135.0
22219,150.0
71935,40.0
175978,27.0
321698,6.0
34565,84.0
164567,88.0
204610,68.0
357062,71.0
59873,23.0
481351,154.0
372318,150.0
264496,68.0
54812,110.0
156901,25.0
207198,35.0
351805,88.0
321024,40.0
377601,113.0
14526,153.0
934,81.0
136994,55.0
216390,41.0
116230,73.0
314445,76.0
10063,6.0
224413,69.0
188532,65.0
254167,68.0
444759,61.0
134661,62.0
200305,15.0
88811,10.0
180161,39.0
395935,25.0
221434,154.0
254026,37.0
308231,68.0
442214,68.0
398298,76.0
364498,9.0
209015,15.0
5027,80.0
476678,85.0
365339,125.0
106611,96.0
151647,152.0
169204,93.0
434010,125.0
331146,25.0
432112,92.0
159975,65.0
148790,69.0
417652,149.0
273285,7.0
170466,12.0
82539,6.0
275964,76.0
394432,73.0
283579,7.0
201199,26.0
358635,35.0
230928,6.0
417643,69.0
479672,108.0
99751,54.0
82568,3.0
104251,69.0
377359,70.0
359702,73.0
438290,71.0
395484,15.0
453247,13.0
381234,70.0
463980,32.0
460124,69.0
392949,143.0
209537,150.0
334339,90.0
122659,10.0
455196,93.0
136442,39.0
7001,55.0
425367,73.0
128946,7.0
308821,72.0
264222,28.0
324207,125.0
248774,55.0
399173,40.0
211057,67.0
332955,107.0
360232,114.0
216108,13.0
233814,153.0
254907,62.0
448046,123.0
385825,18.0
50098,25.0
126423,106.0
95794,138.0
116115,76.0
111956,39.0
313030,14.0
150056,57.0
18384,150.0
298175,73.0
99941,123.0
244478,116.0
40879,54.0
69497,150.0
78616,135.0
421403,79.0
207580,61.0
28820,37.0
185385,93.0
273606,23.0
13300,73.0
245282,40.0
360649,135.0
363961,69.0
482951,36.0
169210,3.0
353809,9.0
373579,68.0
156881,46.0
307303,39.0
444294,90.0
350020,90.0
453571,110.0
389781,41.0
461310,79.0
305625,80.0
39798,150.0
24185,62.0
436607,100.0
413964,88.0
32639,123.0
30789,150.0
464038,78.0
353434,78.0
36272,25.0
185725,9.0
391340,90.0
249330,150.0
301089,89.0
170840,71.0
34143,9.0
435424,68.0
399544,78.0
242244,18.0
109792,92.0
1090,80.0
384414,68.0
11841,13.0
153693,12.0
142453,37.0
354036,5.0
16192,63.0
442382,61.0
264778,13.0
105707,76.0
442352,40.0
300474,16.0
178556,61.0
157677,46.0
375465,23.0
212676,77.0
441323,72.0
227113,40.0
169992,150.0
109097,9.0
359468,25.0
284864,79.0
199755,150.0
441062,68.0
140891,47.0
136235,62.0
96787,66.0
299029,62.0
128053,31.0
443763,79.0
318973,40.0
298995,13.0
403900,50.0
138421,133.0
221416,96.0
144675,73.0
470325,40.0
440457,76.0
157788,40.0
261850,23.0
440739,65.0
419794,9.0
441118,5.0
468017,73.0
441895,107.0
84067,153.0
411833,150.0
49193,96.0
235077,66.0
217053,125.0
392322,60.0
348985,23.0
142449,4.0
220433,20.0
341725,14.0
438113,9.0
436629,69.0
206346,24.0
383589,73.0
7846,10.0
165069,122.0
323223,28.0
50919,85.0
345660,148.0
99231,40.0
101159,40.0
215142,15.0
129697,73.0
234293,39.0
397848,73.0
372570,75.0
484753,76.0
11146,46.0
471637,41.0
138955,119.0
32825,79.0
419787,69.0
314017,53.0
59844,26.0
172785,92.0
425975,33.0
487135,99.0
37668,70.0
342218,126.0
44422,150.0
149524,31.0
348766,68.0
379945,119.0
337921,72.0
52789,45.0
25410,5.0
47575,97.0
181134,68.0
328186,119.0
102398,150.0
156625,54.0
242602,61.0
395613,91.0
468092,76.0
137071,99.0
1586,51.0
269197,73.0
455766,114.0
429154,25.0
82310,72.0
273844,73.0
119256,15.0
56359,73.0
388289,25.0
274836,27.0
335475,5.0
322635,25.0
323812,33.0
446925,72.0
374295,78.0
360992,38.0
396310,62.0
190094,25.0
358287,39.0
24398,62.0
114026,85.0
373763,39.0
236684,25.0
213020,99.0
202975,154.0
60487,46.0
11990,125.0
436375,39.0
35900,85.0
440870,92.0
35304,107.0
93853,72.0
391119,119.0
320721,17.0
426115,92.0
270187,25.0
84592,90.0
262451,40.0
165843,23.0
130288,76.0
243957,51.0
353517,80.0
31275,71.0
88432,112.0
137470,60.0
365290,137.0
486641,150.0
277718,80.0
170753,125.0
134519,154.0
291029,9.0
163248,25.0
260659,84.0
31036,25.0
383566,61.0
89515,24.0
318331,40.0
117099,39.0
54679,15.0
440405,74.0
149543,150.0
3599,99.0
298068,15.0
245201,124.0
440394,73.0
457380,7.0
45524,2.0
187899,125.0
324114,94.0
90106,2.0
65617,35.0
405311,13.0
242585,16.0
242667,15.0
332788,25.0
109191,90.0
433692,10.0
441970,108.0
466147,5.0
33539,76.0
25427,50.0
337839,125.0
352835,23.0
426876,69.0
13468,152.0
87354,16.0
315042,4.0
45039,154.0
465959,10.0
111125,79.0
435049,92.0
172227,81.0
307933,10.0
104466,93.0
417586,104.0
262897,15.0
437086,40.0
183541,119.0
414360,7.0
403840,23.0
101567,7.0
9210,131.0
35199,114.0
256712,6.0
94064,68.0
379966,80.0
19183,40.0
225788,37.0
205809,93.0
278772,23.0
290350,65.0
358134,76.0
272645,81.0
417494,24.0
460673,83.0
396569,37.0
384539,28.0
90506,81.0
187972,76.0
31968,79.0
41613,37.0
475340,76.0
291963,131.0
93879,88.0
398571,63.0
388863,26.0
209648,88.0
78801,61.0
12844,24.0
346077,62.0
135300,72.0
307294,68.0
357722,45.0
301238,28.0
389546,150.0
111627,65.0
262902,73.0
326210,2.0
266092,65.0
444594,7.0
425442,65.0
131205,79.0
79606,14.0
456449,93.0
417473,16.0
316473,40.0
25540,74.0
405287,69.0
290700,93.0
442471,153.0
459138,70.0
422877,72.0
203136,69.0
13456,125.0
189315,39.0
355429,150.0
314725,63.0
440318,5.0
125556,72.0
185121,25.0
57051,73.0
237574,3.0
474160,25.0
216586,25.0
422354,9.0
435807,5.0
156319,150.0
121555,125.0
266512,15.0
260021,25.0
421372,110.0
325089,40.0
155625,90.0
284139,23.0
332335,99.0
75514,90.0
201905,100.0
3387,68.0
89650,54.0
125837,76.0
480178,26.0
251659,75.0
466887,68.0
5725,7.0
65397,98.0
415383,14.0
129090,79.0
74654,14.0
80466,99.0
149347,41.0
320633,154.0
197532,9.0
36743,81.0
256264,93.0
289101,51.0
168244,39.0
294493,69.0
465007,79.0
369096,23.0
430658,69.0
435366,69.0
62860,79.0
441842,42.0
359874,36.0
318587,151.0
314919,69.0
117525,117.0
407016,135.0
254862,114.0
448287,92.0
281846,73.0
104911,51.0
439503,2.0
191608,93.0
200259,14.0
84186,40.0
335724,15.0
478691,12.0
309146,68.0
398195,150.0
368116,51.0
128751,25.0
411802,94.0
192463,27.0
122579,61.0
403458,40.0
134076,26.0
40165,14.0
216124,70.0
217478,46.0
359369,75.0
363323,107.0
85713,93.0
200724,79.0
450856,31.0
339860,150.0
2875,76.0
70119,40.0
2676,51.0
415488,73.0
366629,51.0
205887,37.0
379714,60.0
440302,76.0
214286,59.0
300615,14.0
220994,39.0
198996,138.0
398784,70.0
214304,73.0
342012,37.0
136638,69.0
238422,23.0
473269,86.0
434558,60.0
441524,5.0
377229,15.0
320836,10.0
328796,55.0
244014,5.0
281977,144.0
433846,84.0
121457,26.0
217866,21.0
186450,76.0
76149,150.0
50984,94.0
435498,73.0
212697,25.0
431540,70.0
215581,40.0
205225,154.0
105090,4.0
68182,10.0
465748,79.0
447018,150.0
234188,31.0
374158,68.0
104790,3.0
24417,24.0
21494,73.0
6614,92.0
437872,125.0
104321,4.0
219315,69.0
203573,10.0
67016,150.0
141541,24.0
346428,149.0
453519,4.0
297868,125.0
247921,77.0
51426,125.0
386072,13.0
309093,10.0
95201,26.0
279283,118.0
246234,29.0
480611,7.0
138949,10.0
355956,25.0
91922,70.0
311658,68.0
120668,37.0
276057,67.0
284514,10.0
464190,40.0
150997,4.0
103286,85.0
26382,114.0
212828,23.0
131604,93.0
167155,111.0
452843,148.0
81113,119.0
451489,69.0
381459,110.0
136183,89.0
274316,70.0
167147,66.0
35979,150.0
202686,76.0
113574,25.0
263822,72.0
102662,25.0
262929,10.0
452381,68.0
428112,39.0
352061,25.0
449237,40.0
47954,92.0
400686,116.0
97437,78.0
171256,55.0
161555,14.0
267016,15.0
166167,13.0
115243,76.0
155226,152.0
420789,16.0
117059,46.0
69157,43.0
456960,5.0
295008,76.0
417037,100.0
455442,24.0
254941,61.0
49545,93.0
420507,25.0
37249,123.0
9705,54.0
479147,65.0
62897,110.0
103102,92.0
325960,150.0
172064,73.0
280405,85.0
145203,123.0
43538,119.0
468269,95.0
64162,116.0
475444,68.0
380921,40.0
478025,81.0
473934,40.0
359334,9.0
296742,41.0
460276,45.0
159978,45.0
329076,40.0
414642,110.0
155687,73.0
276495,128.0
256286,4.0
367254,2.0
142175,7.0
284414,150.0
295337,5.0
368290,72.0
94074,63.0
382141,69.0
269893,40.0
61908,25.0
380710,9.0
337502,40.0
372801,39.0
224380,73.0
403739,63.0
216045,107.0
365519,149.0
102999,28.0
179817,23.0
471753,76.0
6735,46.0
112123,92.0
110205,40.0
460196,62.0
445229,10.0
48400,73.0
314175,70.0
153538,63.0
364836,155.0
214575,70.0
457609,125.0
441129,151.0
462866,112.0
347522,40.0
319548,41.0
300140,50.0
312119,110.0
47232,84.0
289959,21.0
357819,76.0
354790,150.0
149473,126.0
284199,150.0
177069,65.0
94439,79.0
258281,23.0
204213,76.0
297877,134.0
24237,68.0
397484,72.0
254551,63.0
487550,79.0
349225,128.0
319198,27.0
86096,76.0
55121,100.0
3606,150.0
260965,25.0
444507,4.0
143938,63.0
224213,153.0
157531,7.0
103522,90.0
111426,55.0
219294,4.0
16482,46.0
45863,13.0
310162,51.0
63286,9.0
300985,4.0
396306,25.0
63732,24.0
459120,88.0
251698,84.0
69061,65.0
458505,14.0
294583,110.0
163576,4.0
296800,105.0
403810,76.0
206526,79.0
454414,126.0
162087,128.0
155291,23.0
53990,137.0
203842,8.0
19906,14.0
399602,4.0
404641,12.0
433693,73.0
363389,15.0
318537,10.0
415030,81.0
441444,23.0
368576,76.0
45066,76.0
307386,5.0
270872,79.0
420455,70.0
221841,123.0
358576,3.0
181986,153.0
223269,4.0
441611,76.0
376123,4.0
461483,108.0
182393,7.0
185362,4.0
29332,4.0
94345,7.0
317218,80.0
45431,13.0
248593,37.0
27637,123.0
88860,107.0
229882,69.0
38927,87.0
193524,150.0
480518,15.0
29400,35.0
420490,19.0
454619,41.0
7054,67.0
151261,113.0
68615,10.0
73624,45.0
305085,70.0
53963,61.0
479112,10.0
180944,70.0
271115,51.0
208643,39.0
366806,25.0
394995,4.0
446164,40.0
113907,15.0
73578,46.0
347007,68.0
188505,31.0
340167,40.0
33716,37.0
61199,10.0
155246,25.0
202155,27.0
128011,99.0
324178,2.0
487847,25.0
121383,143.0
92530,39.0
442521,114.0
387819,30.0
287409,69.0
9375,39.0
234595,25.0
111495,7.0
432117,96.0
487996,4.0
113408,79.0
6189,119.0
303947,110.0
383920,119.0
67340,92.0
451207,15.0
194608,4.0
400014,15.0
426043,46.0
406226,80.0
359527,23.0
437950,128.0
100301,40.0
86982,65.0
420128,5.0
37176,125.0
101138,133.0
260392,9.0
69108,7.0
23584,54.0
423508,92.0
259009,92.0
17993,13.0
269815,10.0
197149,93.0
469674,71.0
280408,55.0
394543,76.0
183965,96.0
194949,12.0
323652,106.0
60243,124.0
150407,90.0
425669,21.0
437490,9.0
99971,92.0
216771,7.0
4215,93.0
111995,7.0
234255,58.0
346849,96.0
40616,76.0
300831,5.0
120493,5.0
48776,5.0
355249,76.0
188417,108.0
70327,6.0
44515,128.0
274150,150.0
125480,122.0
432849,13.0
7674,121.0
432753,150.0
200852,4.0
175030,69.0
244109,9.0
201993,150.0
171969,5.0
103701,23.0
377051,6.0
141377,86.0
401780,118.0
61090,70.0
323270,68.0
129230,80.0
163789,151.0
351943,25.0
290508,63.0
125966,85.0
57439,125.0
101451,150.0
180143,4.0
161902,10.0
350558,151.0
152472,72.0
268792,96.0
481057,106.0
372223,16.0
350402,39.0
131110,100.0
166570,19.0
328430,2.0
64715,96.0
352634,39.0
207914,37.0
466048,5.0
436097,79.0
184084,80.0
112787,63.0
97743,81.0
458332,39.0
435346,46.0
439003,90.0
155276,119.0
391899,88.0
356464,58.0
432826,13.0
166501,150.0
211987,110.0
13908,25.0
485864,85.0
306189,39.0
152514,40.0
384855,12.0
150646,153.0
470365,150.0
414081,10.0
311570,51.0
342771,25.0
313360,68.0
176512,13.0
132431,39.0
395832,25.0
86929,90.0
43740,73.0
253860,39.0
87267,90.0
273710,46.0
35495,100.0
229712,18.0
2734,4.0
281538,24.0
51732,70.0
89193,27.0
22840,25.0
229130,154.0
42051,40.0
123555,54.0
296559,18.0
462352,73.0
197169,90.0
132528,14.0
359690,82.0
365911,154.0
292752,4.0
189911,14.0
174215,123.0
17860,51.0
191227,107.0
232212,150.0
461484,65.0
178649,9.0
314580,18.0
15922,63.0
48390,150.0
409218,25.0
275913,4.0
154438,150.0
122217,92.0
50871,60.0
473443,7.0
97344,74.0
425759,24.0
354650,5.0
356197,24.0
126434,62.0
102174,63.0
93923,37.0
114666,135.0
286896,4.0
34748,7.0
25839,23.0
242079,92.0
449609,99.0
293451,150.0
94936,119.0
122439,10.0
71763,73.0
348938,51.0
411443,60.0
476845,75.0
323915,152.0
324791,36.0
186337,76.0
420757,62.0
408019,29.0
445125,41.0
4327,4.0
346081,73.0
183013,92.0
133308,96.0
96221,81.0
420285,13.0
87958,84.0
187033,150.0
25691,61.0
381288,25.0
305905,7.0
79598,68.0
362112,150.0
306418,75.0
137065,2.0
314287,151.0
309415,25.0
451561,114.0
19616,21.0
157583,109.0
20149,24.0
65258,93.0
472561,150.0
481211,70.0
187936,126.0
306310,150.0
188530,40.0
18409,40.0
80179,100.0
355632,39.0
117440,25.0
346359,4.0
87358,150.0
138824,24.0
83479,76.0
277180,5.0
379585,61.0
223211,70.0
385057,26.0
352408,110.0
6039,25.0
189066,71.0
159456,100.0
242487,72.0
127793,93.0
274954,39.0
93346,25.0
361188,29.0
413244,25.0
430881,107.0
225821,119.0
204234,10.0
39737,51.0
385239,100.0
463243,62.0
454817,65.0
289325,150.0
278873,25.0
333540,92.0
3245,18.0
386637,25.0
41443,32.0
313623,68.0
38961,88.0
231560,61.0
392154,46.0
179042,76.0
316822,40.0
153158,114.0
399087,150.0
400928,68.0
49019,18.0
451746,125.0
113739,29.0
34323,14.0
122782,37.0
365595,119.0
272803,73.0
252270,51.0
333955,153.0
122431,69.0
157917,125.0
257398,69.0
139325,4.0
26964,15.0
311338,69.0
451603,78.0
55941,124.0
396745,69.0
330762,74.0
455814,7.0
338724,28.0
159270,39.0
386992,76.0
217245,72.0
381635,153.0
177539,79.0
224731,23.0
54051,12.0
306863,76.0
416295,68.0
713,24.0
241870,4.0
147373,7.0
244711,23.0
344395,37.0
142028,150.0
316875,39.0
14634,23.0
143866,93.0
70884,51.0
202731,69.0
243135,39.0
393379,70.0
32806,93.0
82878,9.0
292163,15.0
283939,110.0
387,8.0
83302,25.0
147225,25.0
71371,25.0
294629,37.0
79197,23.0
424420,117.0
71221,25.0
291874,119.0
244032,70.0
331957,5.0
360707,128.0
200537,25.0
93089,110.0
54496,2.0
448074,7.0
262934,9.0
260507,73.0
198061,40.0
126083,150.0
149493,39.0
188491,69.0
187161,153.0
163846,10.0
365058,10.0
279016,31.0
451915,22.0
181521,25.0
46852,3.0
338951,10.0
97338,10.0
370060,24.0
166801,154.0
386658,137.0
468791,38.0
396389,69.0
55040,110.0
358167,126.0
163296,10.0
416915,153.0
147515,98.0
136323,123.0
261134,9.0
284161,125.0
245220,150.0
361752,90.0
363833,76.0
399459,81.0
438964,14.0
298334,70.0
389663,93.0
33913,10.0
342079,81.0
12518,7.0
87134,40.0
23484,41.0
257672,154.0
174221,3.0
237482,117.0
452824,28.0
427930,33.0
405452,10.0
469970,39.0
43655,51.0
287005,115.0
140590,70.0
223013,68.0
342005,63.0
13059,4.0
237194,72.0
76675,10.0
34015,10.0
116429,4.0
156141,24.0
288955,24.0
207678,5.0
172698,69.0
254786,152.0
43552,40.0
105218,69.0
386795,24.0
324152,5.0
237152,96.0
364149,125.0
129261,4.0
64473,40.0
80276,4.0
475815,67.0
180853,25.0
478453,80.0
261114,150.0
127972,150.0
119185,15.0
52925,72.0
50448,25.0
448352,68.0
337995,125.0
484229,81.0
402261,10.0
262856,80.0
129379,15.0
122458,100.0
118618,125.0
368198,134.0
158596,18.0
351866,123.0
82097,125.0
436308,39.0
115757,70.0
63474,39.0
404225,107.0
455917,70.0
245598,41.0
483351,31.0
2239,76.0
153684,46.0
269305,70.0
48907,25.0
331452,25.0
217373,72.0
445867,145.0
134773,23.0
373162,119.0
180116,18.0
166314,23.0
446360,44.0
91209,75.0
165419,40.0
159372,137.0
32060,61.0
476597,108.0
